"","6400","","Animals on the Other Side","Sylvia Browne","2004","Spirituality","Animals","","4.11","219","2022/03/25"
"","6401","","Prophecy: What the Future Holds for You","Sylvia Browne","2004","Spirituality","Nonfiction","Fantasy","3.61","787","2022/03/25"
"","6402","","If You Could See What I See: The Tenets of Novus Spiritus","Sylvia Browne","","Spirituality","Nonfiction","Fantasy","3.89","916","2022/03/25"
"","6403","","Past Lives, Future Healing","Sylvia Browne","2001","Spirituality","Nonfiction","Self Help","3.97","1576","2022/03/25"
"","6404","","Secrets  Mysteries of the World","Sylvia Browne","2005","Spirituality","Nonfiction","Fantasy","3.87","1486","2022/03/25"
"","6405","","The Other Side and Back: A Psychic's Guide to the World Beyond","Sylvia Browne","1999","Spirituality","Nonfiction","Fantasy","3.98","3682","2022/03/25"
"","6406","","Sylvia Browne's Book of Angels","Sylvia Browne","2003","Spirituality","Nonfiction","Spirituality","4.0","1253","2022/03/25"
"","6407","","Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life","Sylvia Browne","2000","Spirituality","Spirituality","New Age","3.93","350","2022/03/25"
"","6408","Journey of the Soul","Sylvia Browne's Journey of the Soul-Box Set","Sylvia Browne","","Spirituality","Nonfiction","","4.55","134","2022/03/25"
"","6409","","Astrology Through a Psychic's Eyes","Sylvia Browne","2000","Esoterica","Astrology","Nonfiction","3.59","382","2022/03/25"
"","6410","","Sylvia Browne's Lessons for Life","Sylvia Browne","2004","Spirituality","Self Help","Nonfiction","4.03","534","2022/03/25"
"","6411","","Meditations","Sylvia Browne","","Spirituality","Nonfiction","Reference","3.9","199","2022/03/25"
"","6412","","Spiritual Connections: How to Find Spirituality Throughout All the Relationships in Your Life","Sylvia Browne","2007","Spirituality","Nonfiction","Inspirational","3.86","387","2022/03/25"
"","6413","","My Life With Sylvia Browne","Chris Dufresne","","Spirituality","Nonfiction","","3.91","244","2022/03/25"
"","6414","","Mother God: The Feminine Principle to Our Creator","Sylvia Browne","2004","Spirituality","Religion","Nonfiction","4.03","524","2022/03/25"
"","6415","","Contacting Your Spirit Guide","Sylvia Browne","","Spirituality","Nonfiction","Spirituality","3.89","1020","2022/03/25"
"","6416","","Spiritual Connections 2-CD: How to Find Spirituality Throughout All the Relationships in Your Life","Sylvia Browne","2007","Spirituality","Nonfiction","Inspirational","3.86","387","2022/03/25"
"","6417","","Insight","Sylvia Browne","","Nonfiction","Spirituality","Audiobook","3.81","472","2022/03/25"
"","6418","","Thanksgiving","Janet Evanovich","1988","Romance","Fiction","Womens Fiction","3.62","12787","2022/03/25"
"","6419","Stephanie Plum","Plum Lovin'","Janet Evanovich","","Mystery","Fiction","Humor","3.73","53434","2022/03/25"
"","6420","Stephanie Plum","Visions of Sugar Plums","Janet Evanovich","2002","Mystery","Fiction","Humor","3.7","75765","2022/03/25"
"","6421","Stephanie Plum","The Stephanie Plum Novels #2","Janet Evanovich","","Mystery","","","4.51","707","2022/03/25"
"","6422","Stephanie Plum","Four to Score","Janet Evanovich","1998","Mystery","Fiction","Humor","4.17","134870","2022/03/25"
"","6423","Stephanie Plum","High Five","Janet Evanovich","1999","Mystery","Fiction","Humor","4.17","122103","2022/03/25"
"","6424","Stephanie Plum","Seven Up","Janet Evanovich","2001","Mystery","Fiction","Humor","4.14","121186","2022/03/25"
"","6425","Stephanie Plum","Hard Eight","Janet Evanovich","2002","Mystery","Fiction","Humor","4.16","119811","2022/03/25"
"","6426","Alex Barnaby","Motor Mouth","Janet Evanovich","","Mystery","Romance","Fiction","3.7","25243","2022/03/25"
"","6427","Stephanie Plum","Two for the Dough","Janet Evanovich","1996","Mystery","Fiction","Humor","4.11","156237","2022/03/25"
"","6428","Sierra Lavotini","Film Strip","Nancy Bartholomew","2000","Mystery","Mystery","Cozy Mystery","3.66","164","2022/03/25"
"","6429","","What Stella Wants","Nancy Bartholomew","2006","Romance","","","3.6","30","2022/03/25"
"","6430","Sierra Lavotini","The Miracle Strip","Nancy Bartholomew","1998","Mystery","Mystery","Cozy Mystery","3.67","222","2022/03/25"
"","6431","The It Girls","Lethally Blonde","Nancy Bartholomew","","Romance","Romantic Suspense","Romance","3.52","23","2022/03/25"
"","6432","","Stand By Your Man","Nancy Bartholomew","2001","Womens Fiction","Chick Lit","Mystery","3.72","64","2022/03/25"
"","6433","Sierra Lavotini","Drag Strip","Nancy Bartholomew","1999","Mystery","Fiction","Mystery","3.69","175","2022/03/25"
"","6434","","Stella, Get Your Gun (Silhouette Bombshell, #13)","Nancy Bartholomew","2004","Mystery","","","3.62","39","2022/03/25"
"","6435","","Stella, Get Your Man","Nancy Bartholomew","2005","","","","3.56","27","2022/03/25"
"","6436","","Sophie's Last Stand","Nancy Bartholomew","2005","Mystery","Romance","","3.83","29","2022/03/25"
"","6437","","Infinite Jests: The Lighter Side of Science Fiction","Robert Silverberg","","Anthologies","Science Fiction","","4.0","10","2022/03/25"
"","6438","","A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments","David Foster Wallace","","Nonfiction","Writing","Essays","4.22","36958","2022/03/25"
"","6439","","Il Fool In Shakespeare: A Fellow Of Infinite Jest","Roberta Mullini","","","","","3.5","2","2022/03/25"
"","6440","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6441","","Ivanhoe","Marianna Mayer","","Classics","Historical","Historical Fiction","3.93","208","2022/03/25"
"","6442","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6443","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6444","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6445","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6446","Waverley Novels","Ivanhoe","Walter Scott","1819","Classics","Fiction","Historical","3.75","90948","2022/03/25"
"","6447","","The Daodejing of Laozi","Lao Tzu","-600","Philosophy","Nonfiction","Religion","4.28","135411","2022/03/25"
"","6448","","Letters on an Elk Hunt by a Woman Homesteader","Elinore Pruitt Stewart","1979","History","Nonfiction","Biography","4.22","299","2022/03/25"
"","6449","","The Best Loved Bear","Diana Noonan","1994","Childrens","Childrens","Picture Books","4.3","56","2022/03/25"
"","6450","","Search Ghost Flt 401","Elizabeth Fuller","1978","Nonfiction","","","3.42","38","2022/03/25"
"","6451","","My Brown Bear Barney in Trouble","Dorothy Butler","1993","","","","3.4","5","2022/03/25"
"","6452","","Rash Acts: Eighteen Snapshots for the Stage: An Anthology of Short Dramatic Work from Twenty Years of Touring Repertory","Conrad Bishop","","","","","4.0","3","2022/03/25"
"","6453","","Nima: A Sherpa in Connecticut","Elizabeth Fuller","","","","","2.8","5","2022/03/25"
"","6454","","My Brown Bear Barney at the Party","Dorothy Butler","2001","Childrens","Childrens","Picture Books","3.31","16","2022/03/25"
"","6455","","Mating Cries","Elizabeth Fuller","1998","","","","0.0","0","2022/03/25"
"","6456","","","","","","","","","","2022/03/25"
"","6457","","Me & Jezebel","Elizabeth L. Fuller","1995","","","","3.71","7","2022/03/25"
"","6458","","Me and Jezebel: Two Person and One Person Versions","Elizabeth L. Fuller","1995","","","","3.5","2","2022/03/25"
"","6459","","Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...","Elizabeth L. Fuller","","Nonfiction","Biography","","3.85","47","2022/03/25"
"","6460","","George Washington and Benedict Arnold: A Tale of Two Patriots","Dave Richard Palmer","2006","History","Biography","North American Hi...","4.28","295","2022/03/25"
"","6461","Time Travel Adventure","George Washington's Socks","Elvira Woodruff","1991","Historical","Historical Fiction","Science Fiction","3.79","1389","2022/03/25"
"","6462","","His Excellency: George Washington","Joseph J. Ellis","2004","History","Biography","Nonfiction","3.93","39924","2022/03/25"
"","6463","","Writings","George Washington","1988","History","North American Hi...","American History","4.24","256","2022/03/25"
"","6464","","The Unexpected George Washington","Harlow Giles Unger","","North American Hi...","American History","History","4.06","67","2022/03/25"
"","6465","","George Washington's Breakfast","Jean Fritz","1969","History","Childrens","Picture Books","3.94","381","2022/03/25"
"","6466","","George Washington's Rules of Civility & Decent Behavior in Company and Conversation","George Washington","1887","History","Nonfiction","Classics","4.09","1536","2022/03/25"
"","6467","","George Washington, Spymaster: How the Americans Outspied the British and Won the Revolutionary War","Thomas B. Allen","2004","History","Nonfiction","Biography","3.76","1116","2022/03/25"
"","6468","","The George Washington Collection: Fine and Decorative Arts at Mount Vernon","Carol Cadou","","","","","2.8","20","2022/03/25"
"","6469","","George Washington Smith: An Architect's Scrapbook","Marc Appleton","2001","","","","4.5","4","2022/03/25"
"","6470","","General George Washington: A Military Life","Edward G. Lengel","2005","History","Biography","Nonfiction","4.07","372","2022/03/25"
"","6471","Step-Up Books","Meet George Washington","Joan Heilbroner","1964","Biography","History","North American Hi...","3.87","462","2022/03/25"
"","6472","","An Autobiography of George Washington","Edith Ellis","","","","","3.96","26","2022/03/25"
"","6473","","George Washington: A Picture Book Biography","James Cross Giblin","1992","History","Biography","Childrens","3.85","78","2022/03/25"
"","6474","","George Washington and the General's Dog (Step Into Reading)","Frank Murphy","2002","History","Biography","North American Hi...","4.3","336","2022/03/25"
"","6475","","George Washington's Sacred Fire","Peter A. Lillback","2006","History","Biography","Nonfiction","4.2","793","2022/03/25"
"","6476","","George Washington's World","Genevieve Foster","1941","History","Nonfiction","Academic","4.01","1540","2022/03/25"
"","6477","","George Washington Carver: His Life & Faith in His Own Words","William J. Federer","2002","Biography","Nonfiction","Science","3.78","27","2022/03/25"
"","6478","Tales of My Landlord","The Bride of Lammermoor","Walter Scott","1819","Classics","Fiction","Historical","3.61","1790","2022/03/25"
"","6479","","The Complete Poetical Works of Sir Walter Scott","Walter Scott","1889","Poetry","Classics","Fiction","3.93","30","2022/03/25"
"","6480","Waverley Novels","Waverley","Walter Scott","1814","Classics","Historical","Historical Fiction","3.43","5179","2022/03/25"
"","6481","","Selected Writings of Sir Walter Scott","Walter Scott","2003","","","","5.0","1","2022/03/25"
"","6482","Waverley Novels","The Antiquary","Walter Scott","1816","Classics","Fiction","Historical","3.83","600","2022/03/25"
"","6483","Waverley Novels","Rob Roy","Walter Scott","1817","Classics","Historical","Historical Fiction","3.69","9375","2022/03/25"
"","6484","Tales of My Landlord","Castle Dangerous","Walter Scott","1832","Classics","Historical","Historical Fiction","3.54","78","2022/03/25"
"","6485","","The Waverley novels, by Sir Walter Scott, complete in 12 vol., printed from the latest English ed., embracing the author's last corrections, prefaces & notes.","Walter Scott","1995","Fiction","Classics","Historical","3.43","35","2022/03/25"
"","6486","Waverley Novels","The Pirate","Walter Scott","1822","Classics","Fiction","Historical","3.71","305","2022/03/25"
"","6487","","The 3-Hour Diet (TM): Lose up to 10 Pounds in Just 2 Weeks by Eating Every 3 Hours!","Jorge Cruise","2005","Nonfiction","Health","Food and Drink","3.33","169","2022/03/25"
"","6488","","The 3-Hour Diet (TM) Cookbook","Jorge Cruise","","Food and Drink","Cookbooks","Nonfiction","3.2","65","2022/03/25"
"","6489","","The 3-Hour Diet for Teens: Lose Weight and Feel Great in Two Weeks!","Jorge Cruise","","","","","3.5","2","2022/03/25"
"","6490","","8 Minutes in the Morning to a Flat Belly: Lose Up to 6 Inches in Less Than 4 Weeks--Guaranteed!","Jorge Cruise","2004","Nonfiction","Health","","3.49","108","2022/03/25"
"","6491","","8 Minutes in the Morning for Real Shapes, Real Sizes: Specially Designed for People Who Want to Lose Up to 2 Stone - Or More!","Jorge Cruise","2003","Nonfiction","Self Help","Health","3.6","67","2022/03/25"
"","6492","","8 Minutes in the Morning for Extra-Easy Weight Loss","Jorge Cruise","2003","","","","3.18","34","2022/03/25"
"","6493","","8 Minutes in the Morning Kit for Extra Easy Weight Loss","Jorge Cruise","","","","","3.18","34","2022/03/25"
"","6494","","8 Minutes in the Morning Kit","Jorge Cruise","2001","Nonfiction","Health","Sports","3.46","387","2022/03/25"
"","6495","","8 Minutes in the Morning to Lean Hips and Thin Thighs Kit","Jorge Cruise","2004","","","","3.7","23","2022/03/25"
"","6496","","8 Minutes in the Morning for a Flat Belly","Jorge Cruise","2004","Nonfiction","Health","","3.49","108","2022/03/25"
"","6497","","8 Minutes In The Morning For Lean Hips And Thin Thighs","Jorge Cruise","2004","","","","3.7","23","2022/03/25"
"","6498","","8 Minutes in The Morning","Jorge Cruise","","Nonfiction","Health","Sports","3.46","387","2022/03/25"
"","6499","","8 Minutos Por La Manana Para Reducir Caderas Y Muslos/ 8 Minutes in the Morning For Lean Hips and Thin Thighs: Pierde Hasta 10 Cm En Menos De 4 Semanas, ... / Lose up to 10cm in less than 4 weeks","Jorge Cruise","2004","","","","3.7","23","2022/03/25"
"","6500","","8 Minutes in the Morning for Real Shapes Real Sizes","Jorge Cruise","","Nonfiction","Self Help","Health","3.6","67","2022/03/25"
"","6501","","La Dieta De Las 3 Horas","Jorge Cruise","2005","Nonfiction","Health","Food and Drink","3.33","169","2022/03/25"
"","6502","","8 Minutes in the Morning: A Simple Way to Shed Up to 2 Pounds a Week Guaranteed","Jorge Cruise","2001","Nonfiction","Health","Sports","3.46","387","2022/03/25"
"","6503","","8 Minutes in the Morning: A Simple Way to Shed Up to 2 Pounds a Week Guaranteed","Jorge Cruise","2001","Nonfiction","Health","Sports","3.46","387","2022/03/25"
"","6504","","8 Minutes in the Morning: A Simple Way to Shed Up to 2 Pounds a Week Guaranteed","Jorge Cruise","2001","Nonfiction","Health","Sports","3.46","387","2022/03/25"
"","6505","","Prozac Nation","Elizabeth Wurtzel","1994","Nonfiction","Autobiography","Memoir","3.61","58101","2022/03/25"
"","6506","","","","","","","","","","2022/03/25"
"","6507","","","","","","","","","","2022/03/25"
"","6508","","Pharmaceutical Nation: An Obsessive Study Of Pill Marketing, Art, History And Culture From Flintstones Vitamins To Prozac","Jim Hogshire","","","","","5.0","2","2022/03/25"
"","6509","","Suicide Blonde","Darcey Steinke","1992","Fiction","Contemporary","Adult Fiction","3.31","1554","2022/03/25"
"","6510","","Suicide Blonde: The Life of Gloria Grahame","Vincent Curcio","","Biography","Culture","Film","3.76","96","2022/03/25"
"","6511","","Girl, Interrupted: Screenplay based on the book","James Mangold","","Fiction","","","4.04","275","2022/03/25"
"","6512","","","","","","","","","","2022/03/25"
"","6513","","Bocon!","Lisa Loomer","1998","Plays","Plays","Theatre","4.08","12","2022/03/25"
"","6514","","The Bell Jar","Sylvia Plath","1963","Classics","Fiction","Feminism","4.03","707820","2022/03/25"
"","6515","","The Bell Jar","Sylvia Plath","1963","Classics","Fiction","Feminism","4.03","707820","2022/03/25"
"","6516","","The Bell Jar, a Novel of the Fifties","Linda Wagner-Martin","","","","","3.59","34","2022/03/25"
"","6517","","The Bell Jar","Sylvia Plath","1963","Classics","Fiction","Feminism","4.03","707820","2022/03/25"
"","6518","","The Bell Jar","Sylvia Plath","1963","Classics","Fiction","Feminism","4.03","707820","2022/03/25"
"","6519","","Sounds from the Bell Jar: Ten Psychotic Authors","Gwen Watkins","1990","Psychology","Nonfiction","Mental Health","3.64","36","2022/03/25"
"","6520","","My Friend Leonard","James Frey","2005","Fiction","Contemporary","Biography Memoir","3.85","43579","2022/03/25"
"","6521","","A Million Little Pieces","James Frey","2003","Fiction","Contemporary","Psychology","3.66","238580","2022/03/25"
"","6522","","A Killing in Dreamland","James N. Frey","1988","","","","4.0","5","2022/03/25"
"","6523","","The Long Way to Die","James N. Frey","","","","","3.5","10","2022/03/25"
"","6524","How to Write a Damn Good Novel","How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling","James N. Frey","","Language","Writing","Nonfiction","3.86","2519","2022/03/25"
"","6525","","En mil pedazos","James Frey","2003","Fiction","Contemporary","Psychology","3.66","238580","2022/03/25"
"","6526","Kay Scarpetta","Book of the Dead","Patricia Cornwell","","Mystery","Fiction","Mystery","3.68","30104","2022/03/25"
"","6527","Winston Garano","At Risk","Patricia Cornwell","2006","Mystery","Fiction","Mystery","3.42","12997","2022/03/25"
"","6528","Kay Scarpetta","Predator","Patricia Cornwell","2005","Mystery","Fiction","Mystery","3.71","30273","2022/03/25"
"","6529","","","","","","","","","","2022/03/25"
"","6530","Kay Scarpetta","Trace","Patricia Cornwell","2004","Mystery","Fiction","Mystery","3.81","32995","2022/03/25"
"","6531","Kay Scarpetta","Point of Origin","Patricia Cornwell","1998","Mystery","Fiction","Mystery","4.03","60917","2022/03/25"
"","6532","","","","","","","","","","2022/03/25"
"","6533","Kay Scarpetta","The Last Precinct","Patricia Cornwell","2000","Mystery","Fiction","Mystery","3.87","35603","2022/03/25"
"","6534","Kay Scarpetta","Postmortem","Patricia Daniels Cornwell","1990","Mystery","Mystery","Crime","4.02","226326","2022/03/25"
"","6535","Kay Scarpetta","Unnatural Exposure","Patricia Cornwell","1997","Mystery","Fiction","Mystery","4.07","56099","2022/03/25"
"","6536","Kay Scarpetta","Postmortem / Body of Evidence / All That Remains","Patricia Cornwell","","Mystery","Fiction","Thriller","4.3","579","2022/03/25"
"","6537","Kay Scarpetta","From Potter's Field","Patricia Cornwell","1995","Mystery","Fiction","Mystery","4.04","55242","2022/03/25"
"","6538","","Portrait of a Killer: Jack the Ripper - Case Closed","Patricia Cornwell","2002","Nonfiction","Crime","True Crime","3.48","34493","2022/03/25"
"","6539","Kay Scarpetta","The Body Farm","Patricia Cornwell","1994","Mystery","Fiction","Mystery","4.06","70338","2022/03/25"
"","6540","Kay Scarpetta","Trace","Patricia Cornwell","2004","Mystery","Fiction","Mystery","3.81","32995","2022/03/25"
"","6541","Kay Scarpetta","Cause of Death","Patricia Cornwell","1996","Mystery","Mystery","Crime","3.94","46885","2022/03/25"
"","6542","Kay Scarpetta","The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual","Patricia Cornwell","1999","Fiction","Mystery","","4.16","263","2022/03/25"
"","6543","Winston Garano","At Risk","Patricia Cornwell","2006","Mystery","Fiction","Mystery","3.42","12997","2022/03/25"
"","6544","Kay Scarpetta","The Scarpetta Collection: All That Remains / Cruel & Unusual","Patricia Cornwell","1999","Fiction","Mystery","","4.16","263","2022/03/25"
"","6545","","In the Dark of the Night","John Saul","","Horror","Fiction","Mystery","3.88","4969","2022/03/25"
"","6546","","Perfect Nightmare","John Saul","2005","Horror","Fiction","Thriller","3.89","4557","2022/03/25"
"","6547","","The Dead Emcee Scrolls: The Lost Teachings of Hip-Hop","Saul Williams","2006","Poetry","Music","Nonfiction","4.21","1328","2022/03/25"
"","6548","","She","Saul Williams","","Poetry","Nonfiction","American","4.2","1872","2022/03/25"
"","6549","",", said the shotgun to the head.","Saul Williams","","Poetry","Fiction","Philosophy","4.21","2972","2022/03/25"
"","6550","","Early Color","Saul Leiter","","Art","Photography","Art","4.72","186","2022/03/25"
"","6551","","Herzog","Saul Bellow","1964","Fiction","Classics","Literature","3.77","20015","2022/03/25"
"","6552","","Midnight Voices","John Saul","2002","Horror","Fiction","Thriller","3.76","3255","2022/03/25"
"","6553","","The Manhattan Hunt Club","John Saul","2001","Horror","Fiction","Thriller","3.98","5561","2022/03/25"
"","6554","","Darkness","John Saul","1991","Horror","Fiction","Thriller","3.95","20670","2022/03/25"
"","6555","Blackstone Chronicles","The Blackstone Chronicles","John Saul","1997","Horror","Fiction","Mystery","4.11","5127","2022/03/25"
"","6556","","Shadows","John Saul","1992","Horror","Fiction","Thriller","3.94","11752","2022/03/25"
"","6557","","The Presence","John Saul","1997","Horror","Fiction","Thriller","3.76","3310","2022/03/25"
"","6558","","Comes the Blind Fury","John Saul","1980","Horror","Fiction","Thriller","3.97","6981","2022/03/25"
"","6559","","Nightshade","John Saul","2000","Horror","Fiction","Thriller","3.74","2727","2022/03/25"
"","6560","","Hellfire","John Saul","1986","Horror","Fiction","Thriller","3.84","3256","2022/03/25"
"","6561","","Second Child","John Saul","1990","Horror","Fiction","Thriller","3.92","7566","2022/03/25"
"","6562","","Creature","John Saul","1989","Horror","Fiction","Thriller","3.85","10849","2022/03/25"
"","6563","","When the Wind Blows","John Saul","1981","Horror","Fiction","Thriller","3.87","4664","2022/03/25"
"","6564","","Cry for the Strangers","John Saul","1979","Horror","Fiction","Thriller","3.81","2992","2022/03/25"
"","6565","","Sleepwalk","John Saul","1990","Horror","Fiction","Thriller","3.82","5028","2022/03/25"
"","6566","","John Saul: Three Terrifying Bestselling Novels: Suffer the Children; Punish the Sinners; Cry for the Strangers","John Saul","","Horror","Thriller","","4.49","350","2022/03/25"
"","6567","","Three Complete Novels: Brainchild; Nathaniel; The God Project","John Saul","","Horror","Fiction","Thriller","4.37","87","2022/03/25"
"","6568","Blackstone Chronicles","Asylum","John Saul","1997","Horror","Fiction","Short Stories","4.09","1023","2022/03/25"
"","6569","","The God Project","John Saul","1982","Horror","Fiction","Thriller","3.92","10879","2022/03/25"
"","6570","","The Unwanted","John Saul","1987","Horror","Fiction","Thriller","3.87","3846","2022/03/25"
"","6571","","The Homing","John Saul","1994","Horror","Fiction","Thriller","3.66","3951","2022/03/25"
"","6572","","Suffer the Children","John Saul","1977","Horror","Fiction","Thriller","3.92","29711","2022/03/25"
"","6573","","The Right Hand of Evil","John Saul","1999","Horror","Fiction","Thriller","3.75","5649","2022/03/25"
"","6574","","The Devil's Labyrinth","John Saul","2007","Horror","Fiction","Mystery","3.48","3014","2022/03/25"
"","6575","","The Collapse of Globalism: And the Rebirth of Nationalism","John Ralston Saul","2005","Nonfiction","Politics","Economics","3.72","397","2022/03/25"
"","6576","","All Fall Down","John Saul","1982","Horror","Fiction","Thriller","3.92","10879","2022/03/25"
"","6577","Field Trilogy","The Paradise Eater","John Ralston Saul","1988","Fiction","Cultural","Canada","3.16","55","2022/03/25"
"","6578","","The Unloved","John Saul","1988","Horror","Fiction","Thriller","3.87","4390","2022/03/25"
"","6579","","Guardian","John Saul","1993","Horror","Fiction","Thriller","3.86","5333","2022/03/25"
"","6580","","John Saul CD Collection 1: Cry for the Strangers, Comes the Blind Fury, The Unloved","John Saul","","","","","4.53","17","2022/03/25"
"","6581","","John Saul CD Collection 2: Punish the Sinners, When the Wind Blows, The Unwanted","John Saul","","","","","4.29","17","2022/03/25"
"","6582","","Nathaniel","John Saul","1984","Horror","Fiction","Thriller","3.84","5625","2022/03/25"
"","6583","","John Saul Collection 2: When the Wind Blows, The God Project, and  Nathaniel","John Saul","","","","","4.53","55","2022/03/25"
"","6584","","Voltaire's Bastards: The Dictatorship of Reason in the West","John Ralston Saul","1992","Philosophy","Nonfiction","History","4.06","989","2022/03/25"
"","6585","","Joseph Howe and the Battle for Freedom of Speech","John Ralston Saul","","","","","3.4","5","2022/03/25"
"","6586","","Yanktonai Sioux Water Colors: Cultural Remembrances of John Saul","Martin Brokenleg","","","","","0.0","0","2022/03/25"
"","6587","","The Big Bad Wolf and Me","Delphine Perret","2005","Childrens","Picture Books","Childrens","3.99","233","2022/03/25"
"","6588","Alex Cross","The Big Bad Wolf","James Patterson","2003","Mystery","Fiction","Thriller","4.01","52326","2022/03/25"
"","6589","","Big Bad Wolf Is Good","Simon Puttock","2002","Childrens","Picture Books","Childrens","3.95","211","2022/03/25"
"","6590","","Big Bad Wolf (hc)","Claire Masurel","","Fantasy","Fairy Tales","Animals","3.55","33","2022/03/25"
"","6591","","The Trial of the Big Bad Wolf","Liam Farrell","2002","","","","5.0","1","2022/03/25"
"","6592","","Where's the Big Bad Wolf?","Eileen Christelow","","Childrens","Picture Books","Mystery","3.84","151","2022/03/25"
"","6593","","Where's the Big Bad Wolf?","Eileen Christelow","","Childrens","Picture Books","Mystery","3.84","151","2022/03/25"
"","6594","","Three Little Pigs and the Big Bad Wolf","Glen Rounds","","Childrens","Picture Books","Fiction","3.72","57","2022/03/25"
"","6595","Fairy Tale Romance","Big Bad Wolf","Linda Winstead Jones","","Romance","Romance","Historical Romance","3.83","177","2022/03/25"
"","6596","","The Four Agreements: A Practical Guide to Personal Freedom","Miguel Ruiz","1997","Self Help","Nonfiction","Spirituality","4.17","277306","2022/03/25"
"","6597","","The Four Agreements Companion Book: Using the Four Agreements to Master the Dream of Your Life","Miguel Ruiz","2000","Self Help","Spirituality","Nonfiction","4.24","4443","2022/03/25"
"","6598","","Wisdom from the Four Agreements","Miguel Ruiz","","Nonfiction","Self Help","Spirituality","4.41","1461","2022/03/25"
"","6599","","The Bible - The Holy Bible Formatted for Your eReader","Anonymous","110","Religion","Reference","Christian","4.47","686","2022/03/25"
"","6600","","Los cuatro acuerdos","Miguel Ruiz","1997","Self Help","Nonfiction","Spirituality","4.17","277306","2022/03/25"
"","6601","","The Four Agreements With Companion Special Edition","Miguel Ruiz","2000","Nonfiction","","","4.24","393","2022/03/25"
"","6602","","","","","","","","","","2022/03/25"
"","6603","","I quattro accordi","Miguel Ruiz","1997","Self Help","Nonfiction","Spirituality","4.17","277306","2022/03/25"
"","6604","","The Little Bit Naughty Book of Sex Positions","Siobhan Kelly","","","","","3.33","9","2022/03/25"
"","6605","","The Pop-up Book of Sex","Melcher Media","2006","Sexuality","Adult Fiction","Erotica","3.95","63","2022/03/25"
"","6606","","Daily Sex: 365 Positions and Activities for a Year of Great Sex!","Jane Seddon","","Reference","","","3.61","89","2022/03/25"
"","6607","","The Low Down on Going Down: How to Give Her Mind-Blowing Oral Sex","Marcy Michaels","","Sexuality","Nonfiction","Relationships","3.59","114","2022/03/25"
"","6608","","","","","","","","","","2022/03/25"
"","6609","","Sex and the Perfect Lover: Tao, Tantra, and the Kama Sutra","Mabel Iam","2003","Sexuality","Spirituality","Nonfiction","3.35","126","2022/03/25"
"","6610","","The Complete Idiot's Guide to Amazing Sex","Sari Locker","1999","Sexuality","Nonfiction","Self Help","3.45","87","2022/03/25"
"","6611","","Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour","Mark Leyner","2006","Nonfiction","Humor","Science","3.54","1259","2022/03/25"
"","6612","","Sex and the City","Candace Bushnell","1996","Womens Fiction","Chick Lit","Fiction","3.41","53310","2022/03/25"
"","6613","","Four Blondes","Candace Bushnell","2000","Womens Fiction","Chick Lit","Fiction","2.84","25218","2022/03/25"
"","6614","","Lipstick Jungle","Candace Bushnell","2005","Womens Fiction","Chick Lit","Fiction","3.42","40640","2022/03/25"
"","6615","","Lipstick Jungle","Candace Bushnell","2005","Womens Fiction","Chick Lit","Fiction","3.42","40640","2022/03/25"
"","6616","","","","","","","","","","2022/03/25"
"","6617","","Lipstick Jungle","Candace Bushnell","2005","Womens Fiction","Chick Lit","Fiction","3.42","40640","2022/03/25"
"","6618","","The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method","Allen Carr","1985","Nonfiction","Self Help","Health","4.24","12321","2022/03/25"
"","6619","","Teach Your Child to Read in 100 Easy Lessons","Siegfried Engelmann","1983","Parenting","Education","Nonfiction","4.2","2586","2022/03/25"
"","6620","","Easy Rider","Terry Southern","","Fiction","","","3.56","32","2022/03/25"
"","6621","","Easybake Oven Gourmet","David Hoffman","","Food and Drink","Cookbooks","Food and Drink","3.95","20","2022/03/25"
"","6622","","Life is Hard, Food Is Easy: The 5-Step Plan to Overcome Emotional Eating and Lose Weight on Any Diet","Linda Spangle","","Self Help","Nonfiction","Health","3.76","197","2022/03/25"
"","6623","","Real Simple: Meals Made Easy","Real Simple","","Food and Drink","Cookbooks","Food and Drink","3.91","422","2022/03/25"
"","6624","","It's Not Easy Being Green: And Other Things to Consider","Jim Henson","2005","Nonfiction","Humor","Inspirational","4.22","1631","2022/03/25"
"","6625","B.A.D. Agency","Playing Easy to Get","Sherrilyn Kenyon","","Romance","Romance","Paranormal Romance","4.14","12863","2022/03/25"
