"","tt0000051","Campement de bohémiens","1896","Movie","Documentary, Short","France","Georges Méliès","3.7","31","2022/03/22"
"","tt0000052","Carga de rurales","1896","Movie","Documentary, Short","Mexico","Gabriel Veyre","4.4","90","2022/03/22"
"","tt0000053","A Chegada do Comboio Inaugural à Estação Central do Porto","1897","Movie","Documentary, Short","Portugal","Francisco Pinto Moreira","2.8","8","2022/03/22"
"","tt0000054","Les chevaux de bois","1896","Movie","Short","France","Georges Méliès","5.3","29","2022/03/22"
"","tt0000055","Le chiffonnier","1896","Movie","Short","France","Georges Méliès","3.7","28","2022/03/22"
"","tt0000056","Uma Corrida de Touros no Campo Pequeno","1896","Movie","Short","UK","Henry Short","3.2","11","2022/03/22"
"","tt0000057","The Czar and His Cortege Going to Versailles","1896","Movie","Documentary, Short","France","Georges Méliès","4.4","13","2022/03/22"
"","tt0000058","The Czar's Cortege in the Bois de Boulogne","1896","Movie","Documentary, Short","France","Georges Méliès","4.3","12","2022/03/22"
"","tt0000059","Coronation of a Village Maiden","1896","Movie","Short","France","Georges Méliès","3.5","12","2022/03/22"
"","tt0000060","Dancing Darkies","1896","Movie","Documentary, Short","United States","William K.L. Dickson","7.7","82","2022/03/22"
"","tt0000061","Dancing Girls","1896","Movie","Short","United Kingdom","Birt Acres","4.1","22","2022/03/22"
"","tt0000062","Danse serpentine","1896","Movie","Short","France","Georges Méliès","6.4","162","2022/03/22"
"","tt0000063","Dessinateur express","1896","Movie","Short","France","Georges Méliès","3.5","23","2022/03/22"
"","tt0000064","Dessinateur: Chamberlain","1896","Movie","Short","France","Georges Méliès","3.2","11","2022/03/22"
"","tt0000065","Dessinateur: Reine Victoria","1896","Movie","Short","France","Georges Méliès","3.4","11","2022/03/22"
"","tt0000066","Dessinateur: Von Bismark","1896","Movie","Short","France","Georges Méliès","3.4","11","2022/03/22"
"","tt0000067","Conjurer Making Ten Hats in Sixty Seconds","1896","Movie","Short, Fantasy","France","Georges Méliès","5.9","57","2022/03/22"
"","tt0000068","Unloading the Boat","1896","Movie","Documentary, Short","France","Georges Méliès","3.6","11","2022/03/22"
"","tt0000069","Post No Bills","1896","Movie","Short","France","Georges Méliès","4.8","414","2022/03/22"
"","tt0000070","Demolition of a Wall","1896","Movie","Documentary, Short","France","Louis Lumière","6.4","2529","2022/03/22"
"","tt0000071","Automobiles Starting a Race","1896","Movie","Short, Sport","France","Georges Méliès","3.5","13","2022/03/22"
"","tt0000072","Officers of French Army Leaving Service","1896","Movie","Short","France","Georges Méliès","4.2","12","2022/03/22"
"","tt0000073","Sea Breaking on the Rocks","1896","Movie","Documentary, Short","France","Georges Méliès","3.6","11","2022/03/22"
"","tt0000074","Enfants jouant sur la plage","1896","Movie","Documentary, Short","France","Georges Méliès","4.6","28","2022/03/22"
"","tt0000075","The Conjuring of a Woman at the House of Robert Houdin","1896","Movie","Short, Horror","France","Georges Méliès","6.3","1800","2022/03/22"
"","tt0000076","Exit of Rip and the Dwarf","1896","Movie","Drama, Short","United States","William K.L. Dickson","4.5","508","2022/03/22"
"","tt0000077","Le fakir, mystère indien","1896","Movie","Short","France","Georges Méliès","4.8","17","2022/03/22"
"","tt0000078","Feira de Gado na Corujeira","1896","Movie","Documentary, Short","Portugal","Aurélio da Paz dos Reis","3.9","68","2022/03/22"
