"","tt0003173","The Mountaineers","1913","Movie","Drama, Short","USA","Charles Brabin","N/A","N/A","2022/03/25"
"","tt0003174","Much Ado About Nothing","1913","Movie","Short, Comedy","USA","Phillips Smalley","N/A","N/A","2022/03/25"
"","tt0003175","Muchly Engaged","1913","Movie","Short, Comedy","United States","Phillips Smalley","N/A","N/A","2022/03/25"
"","tt0003176","A Muddle in Horse Thieves","1913","Movie","Short, Comedy, Western","USA","Tom Mix","N/A","N/A","2022/03/25"
"","tt0003177","A Muddy Romance","1913","Movie","Comedy, Short","United States","Mack Sennett","4.7","147","2022/03/25"
"","tt0003178","Murphy's I.O.U.","1913","Movie","Comedy, Short","USA","Henry Lehrman","N/A","N/A","2022/03/25"
"","tt0003179","Mutt Puts One Over","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003180","Mutt and Jeff","1913","Movie","Animation, Short","United States","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003181","Mutt and Jeff","1913","Movie","Animation, Short","United States","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003182","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003183","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003184","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003185","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003186","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003187","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003188","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003189","Mutt and Jeff","1913","Movie","Animation, Short","United States","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003190","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003191","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003192","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003193","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003194","Mutt and Jeff","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003195","Mutt and Jeff in Constantinople","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003196","Mutt and Jeff at Sea: Part 1","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003197","Mutt and Jeff at Sea: Part 2","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003198","Mutt and Jeff in Mexico","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003199","Mutt and Jeff in Turkey","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003200","Mutt's Marriage","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003201","Mutt's Moneymaking Scheme","1913","Movie","Animation, Short","USA","Bud Fisher","N/A","N/A","2022/03/25"
"","tt0003202","A Mutual Understanding","1913","Movie","Short, Drama","USA","George Lessey","N/A","N/A","2022/03/25"
"","tt0003203","The Mystery of West Sedgwick","1913","Movie","Short, Drama","USA","N/A","N/A","N/A","2022/03/25"
"","tt0003204","The Mystery of Yellow Aster Mine","1913","Movie","Short, Drama","United States","Frank Borzage","N/A","N/A","2022/03/25"
